test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),cell line,organism,cell type,morphology,tissue,disease,BSL,material.1,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
MTT,TiO2,24,0.001,92.459,33.69,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,Ni,24,0.01,96.066,33.69,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,0.1,93.77,33.69,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,1.0,97.377,33.69,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,5.0,94.426,34.64,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,10.0,95.738,34.64,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,20.0,91.803,34.64,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,50.0,91.803,34.64,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,100.0,82.295,34.64,8.67,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,0.001,95.738,34.64,70.76,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,Ni,24,0.01,99.672,34.64,70.76,A549,Human,Human,epithelial,lung,Carcinoma,1,Ni,935,[Ni],10,58.693,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4152303796158,0.0,-0.0025,0.0,1.3038404810405295,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.4935064935064934,1.4935064935064934,0.5198222829801779,4.598769651401232,0.7763579551002656
MTT,ZrO2,24,36.0,79.854,53.7,-25.3,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
MTT,ZrO2,24,72.0,77.913,54.86,-25.3,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
MTT,ZrO2,24,144.0,73.058,55.6,-25.3,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
MTT,ZrO2,6,0.1,88.923,55.6,60.48,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
Live/Dead,ZrO2,24,100.0,72.152,56.7,-4.115,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
Live/Dead,ZrO2,48,0.1,74.348,56.7,14.63,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
Live/Dead,ZrO2,48,1.0,76.377,56.7,14.63,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
Live/Dead,ZrO2,48,10.0,71.594,56.7,3.4,A549,Human,Human,epithelial,lung,Carcinoma,1,ZrO2,62395,O=[Zr]=O,16,123.222,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29.29254422674284,34.14,-0.2401,1.373,3.7745364724775343,2.4152294576982403,0.4930066485916348,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.483116883116883,3.4831168831168835,2.483116883116883,2.4831168831168835,2.882995446112329
MTS,Ag,6,1.0,78.775,61.06,19.95,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,6,10.0,61.681,61.06,51.55,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,6,50.0,55.84,61.06,15.13,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,6,100.0,48.86,61.06,-40.5,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,100.0,38.787,61.06,-40.5,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,0.1,47.458,61.06,-27.45,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,1.0,52.542,61.06,-36.5,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,10.0,62.994,61.46,-39.895,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,6,10.0,94.302,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,6,50.0,95.726,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,6,100.0,86.61,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,0.1,49.647,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,0.1,51.13,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,1.0,52.119,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,10.0,48.87,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,48,50.0,43.644,61.46,49.26,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,50.0,41.765,61.46,28.8,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,100.0,26.482,61.46,18.2,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,200.0,11.726,63.6,-12.25,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,6.0,51.779,65.0,-33.23,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,200.0,18.05,65.0,12.8,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,6.0,88.921,65.0,17.65,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,12.5,73.381,65.0,25.2,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,25.0,58.417,65.0,4.95,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,12.5,64.604,65.0,17.5,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,25.0,53.669,65.0,45.12,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,50.0,43.309,65.0,-32.81,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,100.0,4.6043,65.0,21.3,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,50.0,40.459,65.0,28.8,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,100.0,24.534,65.0,-19.25,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,200.0,8.4648,65.0,18.2,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,6.0,70.588,65.17,61.44,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,24,200.0,13.056,65.17,-5.865,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,6.0,103.13,65.17,13.15,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,12.5,85.755,65.17,-23.05,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,Ag,4,25.0,65.67,65.17,-0.315,A549,Human,Human,epithelial,lung,Carcinoma,1,Ag,23954,[Ag],11,107.868,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTS,C,48,1000.0,22.939,120.0,-33.33,A549,Human,Human,epithelial,lung,Carcinoma,1,C,5462310,[C],4,12.011,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8.739251027829551,0.0,0.08129,3.243,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTS,C,72,25.0,92.115,120.0,-33.33,A549,Human,Human,epithelial,lung,Carcinoma,1,C,5462310,[C],4,12.011,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8.739251027829551,0.0,0.08129,3.243,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTS,C,72,50.0,46.595,120.0,-33.33,A549,Human,Human,epithelial,lung,Carcinoma,1,C,5462310,[C],4,12.011,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8.739251027829551,0.0,0.08129,3.243,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTS,C,72,100.0,25.448,120.0,-33.33,A549,Human,Human,epithelial,lung,Carcinoma,1,C,5462310,[C],4,12.011,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8.739251027829551,0.0,0.08129,3.243,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
